Molecular Weight,C,Compositions,GalNAcS,GalP,GalS,NeuGc,Hex,Pen,Fuc,Neu,HexNAc,NeuAcAc,ManP,Kdn,HexN,HexA,GlcNAcS,Xxx,GlcAS,GalNAcS2,Rha,Xyl,NeuAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
1909.7158153727,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
4062.4470603927,0,[0;0;0;0;8;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
969.3887036327,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1509.5577388327,0,[0;0;0;0;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1131.4415271327,0,[0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1131.4415271327,0,[0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
750.3144163977,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2046.7747272477,0,[0;0;0;0;4;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2087.8012763527,0,[0;0;0;0;3;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2069.6975020327,0,[1;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2468.9283870877,0,[0;0;0;0;5;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
616.2201220177,0,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
3551.2569554177,0,[0;0;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
3551.2569554177,0,[0;0;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
836.3148103577,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1989.7532635127,0,[0;0;0;0;4;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2441.8811025427,0,[0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
748.2987663277,0,[0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
836.3148103577,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
643.2674065627,0,[0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2005.7481781427,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3551.2569554177,0,[0;0;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
2749.9918349127,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1623.6006663027,0,[0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2093.7642221727,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2604.9543271477,0,[0;0;0;0;6;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1259.4888713027,0,[0;0;0;0;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
649.2303523827,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1656.6108966677,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1258.4684701977,0,[0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1218.4623221977,0,[0;0;0;0;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1380.5151456977,0,[0;0;0;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
690.2569014877,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1234.4572368277,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1906.6797641977,0,[0;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
520.1877592477,0,[0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1365.3919357827,0,[0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1526.5730545677,0,[0;0;0;0;4;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1832.6429847277,0,[0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
358.1349357477,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2681.0067566877,0,[0;0;0;0;7;0;2;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2754.0231350527,0,[0;0;0;0;8;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
836.3148103577,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1947.7063133027,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
480.1261244777,0,[0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
764.2936809577,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1453.5315240627,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1421.5416948027,0,[0;0;0;0;3;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1030.3574631177,0,[0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1321.4528797527,0,[0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2093.7642221727,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2895.0293426777,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
995.3315826827,0,[0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2052.7376730677,0,[0;0;0;0;6;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2238.8017299377,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1337.4477943827,0,[0;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
852.3097249877,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1640.6159820377,0,[0;0;0;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2037.7631595427,0,[0;0;0;0;5;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2183.8210684127,0,[0;0;0;0;5;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2007.7638282127,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1379.4947445927,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1535.5846222727,0,[0;0;0;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
561.2143083527,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1533.5312493527,0,[0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1017.3985996627,0,[0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2215.7554109027,0,[1;0;0;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],1,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2895.0293426777,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
440.1880339577,0,[0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1058.4251487677,0,[0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1277.4994360027,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1818.6637201677,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1379.4947445927,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
869.3250407227,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1015.3829495927,0,[0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
723.2671318527,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
869.3250407227,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2897.0449927477,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
723.2671318527,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2223.8272164127,0,[0;0;0;0;4;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1451.5158739927,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
520.1877592477,0,[0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
723.2671318527,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2030.7798126177,0,[0;0;0;0;3;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3043.1029016177,0,[0;0;0;0;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1656.6108966677,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2736.0125703527,0,[0;0;0;0;7;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2005.7481781427,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1642.6316321077,0,[0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1113.4309624327,0,[0;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1218.4623221977,0,[0;0;0;0;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1906.6797641977,0,[0;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1201.4470064627,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1259.4888713027,0,[0;0;0;0;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1736.6106219577,0,[0;0;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1843.6953546427,0,[0;0;0;0;4;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
928.3621545277,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1201.4470064627,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2386.8752888777,0,[0;0;0;0;5;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;2;1],0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1738.6262720277,0,[0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1576.5734485277,0,[0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2224.8224653777,0,[0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1988.7328624077,0,[0;0;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1656.6108966677,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3697.3148642877,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
2183.7959162727,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2005.7481781427,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1568.5948526377,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1787.6691398727,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
1568.5948526377,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2079.7849576127,0,[0;0;0;0;4;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2079.7849576127,0,[0;0;0;0;4;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2225.8428664827,0,[0;0;0;0;4;0;3;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2225.8428664827,0,[0;0;0;0;4;0;3;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
